DATASET_YR	REPRJ_ID	INUN_ID	FT_N	PT_N	TOT_N	UG_FT_N	UG_PT_N	UG_TOT_N	FT_DEG_P	UG_RATIO	GRAD_STUD	FT_MEN_N	FT_WMN_N	PT_MEN_N	PT_WMN_N	TOT_MEN_N	TOT_WMN_N	FT_DEG_TERM_N	PT_DEG_TERM_N	TOT_DEG_TERM_N	UG_RATIO_FAC_N	UG_RATIO_STUD_N
2018	12	176187	57		57					25.00												
2018	12	176195																				
2018	12	176201																				
2018	12	176207																				
2018	12	176213	8	2	10					15.00		8		1	1	9	1				9	132
2018	12	176219																				
2018	12	176220																				
2018	12	176225																				
2018	12	176228																				
2018	12	176264																				
2018	12	176266																				
2018	12	176658																				
2018	12	176694																				
2018	12	176706								5.00												
2018	12	177212																				
2018	12	177213																				
2018	12	178336																				
2018	12	178359																				
2018	12	178474																				
2018	12	178475																				
2018	12	178476																				
2018	12	178477																				
2018	12	178478																				
2018	12	178508	3	12	15					22.00		0	3	5	7	5	10					
2018	12	178509	12	41	53					22.00		3	9	12	29	15	38					
2018	12	178510	6	17	23					22.00		3	3	10	7	13	10					
2018	12	178513	8	47	55					22.00		1	7	9	38	10	45					
2018	12	179476	4	32	36					6.00		2	2	18	14	20	16	4	8	12	14	83
2018	12	179617																				
2018	12	179626																				
2018	12	179646																				
2018	12	179884	28	0	28					15.00		1	27	0	0	1	27	0	0	0	28	406
2018	12	179885	19	0	19					10.00		19	0	0	0	19	0	0	0	0	19	186
2018	12	179936																				
2018	12	179938																				
2018	12	179939																				
2018	12	179943																				
2018	12	179944																				
2018	12	179945																				
2018	12	179946																				
2018	12	179947																				
2018	12	179949																				
2018	12	179950																				
2018	12	179951																				
2018	12	179953																				
2018	12	179963																				
2018	12	179964																				
2018	12	179965																				
2018	12	179966																				
2018	12	179969																				
2018	12	179971																				
2018	12	179973																				
2018	12	180002																				
2018	12	180041																				
2018	12	180111																				
2018	12	180117																				
2018	12	180190	18	57	75					10.00								8	19	27		
2018	12	180191	3	11	14					10.00											22	213
2018	12	180215	10	49	59					22.00		0	10	20	29	20	39					
2018	12	180238																				
2018	12	180270																				
2018	12	180276																				
2018	12	180284																				
2018	12	180297																				
2018	12	180298																				
2018	12	180315																				
2018	12	180317																				
2018	12	180319																				
2018	12	180324																				
2018	12	180327																				
2018	12	180335																				
2018	12	180352																				
2018	12	180360																				
2018	12	180376																				
2018	12	180380	133	124	257					25.00		57	76	51	73	108	149				257	6322
2018	12	180382	91	106	197					19.00		40	51	47	59	87	110					
2018	12	180384																				
2018	12	180400																				
2018	12	180427																				
2018	12	180469																				
2018	12	180471																				
2018	12	180576																				
2018	12	180579																				
2018	12	180588																				
2018	12	180594								9.00												
2018	12	180597	36	76	112					6.00		13	23	39	37	52	60	5		5		
2018	12	180598								10.00												
2018	12	180673	30	11	41					7.00		6	24	1	10	7	34	9	1	10	41	353
2018	12	180674																				
2018	12	180675	7	6	13					5.00		6	1	5	1	11	2	4	2	6	9	48
2018	12	180676	25	16	41					7.00		5	20	0	16	5	36	3	1	4	41	346
2018	12	180679	450	224	674					18.00		220	230					360	71	431	525	9622
2018	12	180702																				
2018	12	180703																				
2018	12	180704																				
2018	12	180706																				
2018	12	180707																				
2018	12	180709																				
2018	12	180711																				
2018	12	180713	5	28	33					28.00		3	2	17	11	20	13	5	27	32	32	905
2018	12	180715																				
2018	12	180723																				
2018	12	180737																				
2018	12	180747								31.00												
2018	12	182272	40	163	203							12	28	28	135	40	163	3	7	10		
2018	12	182285	0	21	21					5.00		0	0	16	5	16	5	0	12	12	21	96
2018	12	182463																				
2018	12	182656																				
2018	12	182680																				
2018	12	182705																				
2018	12	182708																				
2018	12	182713																				
2018	12	182714																				
2018	12	182715																				
2018	12	182718																				
2018	12	182719																				
2018	12	182720																				
2018	12	183868	1	29	30							1	0	21	8	22	8					
2018	12	183872																				
2018	12	183873																				
2018	12	183874																				
2018	12	183888	10	15	25					21.00		6	4	6	9	12	13				15	317
2018	12	183889	31	121	152					15.00		4	27	28	93	32	120				22	315
2018	12	183899	13	70	83					12.00		1	12	4	66	5	78				36	419
2018	12	183900	17	45	62					10.00		1	16	4	41	5	57				32	314
2018	12	183968																				
2018	12	183999																				
2018	12	184000																				
2018	12	184002																				
2018	12	184007																				
2018	12	184022																				
2018	12	184845	3	1	4							1	2	1	0	2	2					
2018	12	185077																				
2018	12	185214																				
2018	12	185215																				
2018	12	185216																				
2018	12	185217																				
2018	12	185287																				
2018	12	185292																				
2018	12	185293																				
2018	12	185467	13	25	38					11.00		2	11	2	23	4	34				21	242
2018	12	185468	75	980	1055					24.00		5	69	52	928	58	997				402	9660
2018	12	185469	23	68	91					11.00		3	20	7	61	10	81				46	511
2018	12	185470	13	44	57					11.00		0	13	3	41	3	54				28	291
2018	12	185529	85	66	151					14.00		45	40	30	36	75	76	73	21	94	107	1448
2018	12	185531	158	143	301					16.00		81	77	66	77	147	154	126	48	174	206	3336
2018	12	186264								15.00												
2018	12	186455																				
2018	12	186457																				
2018	12	186469																				
2018	12	186471																				
2018	12	186521																				
2018	12	186522	5	18	23					13.00		4	1	13	5	17	6	1	2	3	11	137
2018	12	186524																				
2018	12	186525																				
2018	12	186526																				
2018	12	186527																				
2018	12	186528																				
2018	12	186544																				
2018	12	186565																				
2018	12	186566																				
2018	12	186567																				
2018	12	186568																				
2018	12	186570																				
2018	12	186582	7	25	32							1	6	11	14	12	20					
2018	12	186586																				
2018	12	186620																				
2018	12	186621																				
2018	12	186627																				
2018	12	186632																				
2018	12	186647																				
2018	12	186649																				
2018	12	186650																				
2018	12	186660																				
2018	12	186662																				
2018	12	186663																				
2018	12	186671																				
2018	12	186672																				
2018	12	186674																				
2018	12	186691																				
2018	12	186710																				
2018	12	186749	10	30	40					34.00											20	679
2018	12	186823																				
2018	12	186840																				
2018	12	186842																				
2018	12	186843																				
2018	12	186844																				
2018	12	186845																				
2018	12	186846																				
2018	12	186853	75	362	437							32	43	223	139	255	182	23				
2018	12	186854	68	203	271							31	37	106	97	137	134	23				
2018	12	186865	8	26	34					22.00		1	7	7	19	8	26					
2018	12	186866	4	29	33					22.00		1	3	8	21	9	24					
2018	12	186867	1	24	25					22.00		0	1	4	20	4	21					
2018	12	186868	17	26	43					22.00		1	16	3	23	4	39					
2018	12	186869	13	45	58					22.00		2	11	14	31	16	42					
2018	12	186870	9	53	62					22.00		1	8	19	34	20	42					
2018	12	186871	8	40	48					22.00		2	6	10	30	12	36					
2018	12	186874	13	30	43					32.00											23	728
2018	12	186875	4	2	6					59.00											5	275
2018	12	187197	13	60	73					9.00		0	13	3	57	3	70				33	287
2018	12	187198	14	90	104					5.00		0	14	5	85	5	99				44	206
2018	12	187964																				
2018	12	188059																				
2018	12	188060																				
2018	12	188061												12	4	12	4					
2018	12	188062																				
2018	12	188063																				
2018	12	188064																				
2018	12	188065	125	283	408					22.00												
2018	12	188066																				
2018	12	188067																				
2018	12	188068																				
2018	12	188069																				
2018	12	188070																				
2018	12	188072								2.00												
2018	12	188074	9	32	41					15.00		8	1	26	6	34	7	5	5	10	20	300
2018	12	188075																				
2018	12	188079																				
2018	12	188080																				
2018	12	188081																				
2018	12	188083																				
2018	12	188085																				
2018	12	188086																				
2018	12	188087	8	34	42					19.00		5	3	20	14	25	17	6	20	26	23	428
2018	12	188091																				
2018	12	188094																				
2018	12	188095																				
2018	12	188097																				
2018	12	188098																				
2018	12	188099																				
2018	12	188100																				
2018	12	188101																				
2018	12	188102																				
2018	12	188384	0	57	57					7.00		0	0	36	21	36	21	0	3	3	57	422
2018	12	188559	9	48	57																	
2018	12	188560	12	50	62																	
2018	12	188574	37	91	128					8.00		0	37	6	85	6	122				67	522
2018	12	188575	7	21	28					10.00		0	7	10	11	10	18				14	145
2018	12	188576	8	50	58					6.00		1	7	10	40	11	47				25	157
2018	12	188889	5	9	14					14.00											36	511
2018	12	188980	2	16	18					45.00											7	328
2018	12	189079	5	32	37					1.00		4	1	19	13	23	14	5	11	16	14	6
2018	12	189126	1	5	6					22.00		0	1	2	3	2	4					
2018	12	189127	3	43	46					22.00		0	3	19	24	19	27					
2018	12	189441	78	433	511					29.00		35	43	191	242	226	285	18	81	99	222	6438
2018	12	189492																				
2018	12	189494																				
2018	12	189495																				
2018	12	189497																				
2018	12	189498	15	2	17					21.00		4	11	0	2	4	13				14	301
2018	12	189499																				
2018	12	189500																				
2018	12	189501																				
2018	12	189506																				
2018	12	189507																				
2018	12	189508																				
2018	12	189511																				
2018	12	189513																				
2018	12	189515																				
2018	12	189516																				
2018	12	189517																				
2018	12	189519																				
2018	12	189520																				
2018	12	189521																				
2018	12	189522																				
2018	12	189523																				
2018	12	189524																				
2018	12	189525																				
2018	12	189526																				
2018	12	189528																				
2018	12	189529																				
2018	12	189530																				
2018	12	189532																				
2018	12	189533																				
2018	12	189534																				
2018	12	189535																				
2018	12	189537																				
2018	12	189538																				
2018	12	189539																				
2018	12	189541																				
2018	12	189542																				
2018	12	189543																				
2018	12	189544																				
2018	12	189545																				
2018	12	189546																				
2018	12	189547																				
2018	12	189548																				
2018	12	189549																				
2018	12	189550																				
2018	12	189551																				
2018	12	189552																				
2018	12	190226	92	125	217					16.00		10	82	20	105	30	187	5	10	15	134	2123
2018	12	190498																				
2018	12	190533																				
2018	12	190553																				
2018	12	190627																				
2018	12	190637																				
2018	12	190639	3	12	15					15.00		2	1	8	4	10	5		2	2	7	108
2018	12	190681																				
2018	12	190697																				
2018	12	190699																				
2018	12	190704																				
