DATASET_YR	REPRJ_ID	INUN_ID	EN_SYS_N	EN_FRSH_FT_MEN_N	EN_FRSH_FT_WMN_N	EN_FRSH_PT_MEN_N	EN_FRSH_PT_WMN_N	EN_OTH_1ST_FT_MEN_N	EN_OTH_1ST_FT_WMN_N	EN_OTH_1ST_PT_MEN_N	EN_OTH_1ST_PT_WMN_N	EN_DEG_FT_MEN_N	EN_DEG_FT_WMN_N	EN_DEG_PT_MEN_N	EN_DEG_PT_WMN_N	EN_CRDT_FT_MEN_N	EN_CRDT_FT_WMN_N	EN_CRDT_PT_MEN_N	EN_CRDT_PT_WMN_N	GRS_BACH_INIT_N	GRS_BACH_EXCLUDE_N	GRS_BACH_ADJUST_N	GRS_4YR_N	GRS_5YR_N	GRS_6YR_N	GRS_BACH_TOT_N	GRS_BACH_TOT_P	GRS_ASSOC_INIT_N	GRS_ASSOC_EXCLUDE_N	GRS_ASSOC_ADJUST_N	GRS_2YR_LESS_N	GRS_2YR_LESS_150_N	GRS_2YR_MORE_N	GRS_2YR_MORE_150_N	GRS_TFER_TOT_N	GRS_TFER_2YR_N	GRS_TFER_4YR_N	FRSH_GPA_SUBMIT_P	EN_TFER_N	EN_UG_FT_MEN_N	EN_UG_FT_WMN_N	EN_UG_PT_MEN_N	EN_UG_PT_WMN_N	EN_FP_FT_MEN_N	EN_FP_FT_WMN_N	EN_FP_PT_MEN_N	EN_FP_PT_WMN_N	EN_GRAD_FT_MEN_N	EN_GRAD_FT_WMN_N	EN_GRAD_PT_MEN	EN_GRAD_PT_WMN_N	EN_TOT_FT_MEN_N	EN_TOT_FT_WMN_N	EN_TOT_PT_MEN_N	EN_TOT_PT_WMN_N	EN_TOT_UG_N	EN_TOT_N	EN_ALIEN_N	EN_BLACK_N	EN_NATIVE_N	EN_ASIAN_N	EN_HISPANIC_N	EN_WHITE_N	EN_UNKNOWN_N	EN_ETHNIC_TOT_N	EN_OLD_P	EN_NRES_P	UG_STATE_N	UG_COUNTRY_N	FRSH_HS_RANK_SUBMIT_P	FRSH_HS_RANK_50_P	FRSH_HS_RANK_25_P	FRSH_HS_RANK_10_P	FRSH_GPA	FULBRIGHT_N	MARSHALL_N	RHODES_N	FRSH_WSTNGHOUSE_N	FRSH_NAT_MERIT_N	FRSH_PRES_N	FRSH_VALED_N	FRSH_STUD_GOVT_N	RETENTION_FRSH_P	ASSOC_TO_4YR_P	BACH_TO_GRAD_P	BACH_TO_GRAD_BUS_P	BACH_TO_GRAD_ENG_P	BACH_TO_GRAD_LAW_P	BACH_TO_GRAD_THEO_P	BACH_TO_GRAD_DENT_P	BACH_TO_GRAD_ART_SCI_P	BACH_TO_GRAD_MED_P	BACH_TO_GRAD_VET_P	BACH_TO_GRAD_EDU_P	BACH_TO_GRAD_OTH_P	CERTIF_DIPLOMA_N	DEG_ASSOC_N	DEG_BACH_N	CERTIF_POST_BACH_N	DEG_MASTER_N	CERTIF_POST_MASTER_N	DEG_DOCTOR_N	DEG_FP_N	CERTIF_FP_N	EN_AGE_UP_21_P	EN_AGE_22_24_P	EN_AGE_25_29_P	EN_AGE_30_45_P	EN_AGE_46_UP_P	ACAD_YR	ACAD_YR_OUTCOME	GRS_COHORT_YR	RETENTION_COHORT_YR	DEG_DOCTOR_OTH_N	DEG_DOCTOR_PROF_N	DEG_DOCTOR_RESEARCH_N	EN_GRAD_ALL_FT_MEN_N	EN_GRAD_ALL_FT_WMN_N	EN_GRAD_ALL_PT_MEN_N	EN_GRAD_ALL_PT_WMN_N	EN_NONRES_ALIEN_N	EN_HISPANIC_ETHNICITY_N	EN_BLACK_NONHISPANIC_N	EN_WHITE_NONHISPANIC_N	EN_NATIVE_NONHISPANIC_N	EN_ASIAN_NONHISPANIC_N	EN_ISLANDER_NONHISPANIC_N	EN_MULTIRACE_NONHISPANIC_N	EN_RACE_ETHNICITY_UNKNOWN_N	EN_RACE_ETHNICITY_TOT_N	FRSH_GPA_WEIGHTED	GRS_BACH_INIT_PELL_N	GRS_BACH_EXCLUDE_PELL_N	GRS_BACH_ADJUST_PELL_N	GRS_4YR_PELL_N	GRS_5YR_PELL_N	GRS_6YR_PELL_N	GRS_BACH_PELL_N	GRS_BACH_PELL_P	GRS_BACH_INIT_STAFFORD_N	GRS_BACH_EXCLUDE_STAFFORD_N	GRS_BACH_ADJUST_STAFFORD_N	GRS_4YR_STAFFORD_N	GRS_5YR_STAFFORD_N	GRS_6YR_STAFFORD_N	GRS_BACH_STAFFORD_N	GRS_BACH_STAFFORD_P	GRS_BACH_INIT_NO_AID_N	GRS_BACH_EXCLUDE_NO_AID_N	GRS_BACH_ADJUST_NO_AID_N	GRS_4YR_NO_AID_N	GRS_5YR_NO_AID_N	GRS_6YR_NO_AID_N	GRS_BACH_TOT_NO_AID_N	GRS_BACH_TOT_NO_AID_P
2018	12	8419		339	503	26	22	84	96	5	57	421	683	625	1173	54	29	49	89																			100.00	216	898	1311	705	1341									947	1391	825	1634	4255	4797									11.30	43.00	13	37														89.70													110		1010		104																	49	80	120	293																																			
2018	12	8422		267	359	0	0	0	0	0	0	803	1201	35	79	0	0	6	9	554	2	552	349	38	7	394	71.00											100.00	189	1070	1560	41	88									1307	1952	127	396	2759	3782									8.00	3.00	19	4	63.00	86.00	52.00	16.00	3.5									85.00													2		726	3	213	4										2011				85	47	237	392	86	308	6	127	102	2303	7	95	1	56	47	2744																									
2018	12	8423										12	101	0	9					37	9	28	28					53	4	49	0		3						65	12	101	0	9									12	101	0	9	122	122									32.00																	87.00															55													2007										1	1		120						122																									
2018	12	8425		50	72	0	0	8	7	0	0	185	136	0	0	0	0	0	0	123	0	123	78	2	2	82	67.00											77.00	15	243	215	0	0									273	226	5	9	458	513									5.00	62.00	42	35	32.00	87.00	59.00	36.00	3.52									87.00		13.00													93		31											2011						30	11	5	9	101	26	8	292	0	19	0	12	0	458		35	0	35	21	0	0	21	60.00	50	0	50	34	1	1	36	72.00	38	0	38	23	1	1	25	66.00
2018	12	8426		34	36	0	0	8	9	2	0	130	92	6	5	0	0	0	0	84	1	83	44	10	0	54	65.00											80.00	17	172	137	8	5									211	149	11	12	322	383									11.00	87.00	42	28	39.00	74.00	48.00	37.00	3.48									68.00		14.00													60		39											2011						39	12	3	7	83	30	3	178	0	7	0	18	3	322		22	0	22	13	4	0	17	77.00	31	0	31	16	2	0	18	58.00	31	1	30	15	4	0	19	63.00
2018	12	8429																																																						6086	6086																																																																																																		
2018	12	8433		465	0	0	0	39	0	0	0	1199	0	17	0	0	0	0	0	494	0	494	326	32	7	365	74.00											96.00	18	1703	0	17	0									1733	18	41	23	1720	1815									1.00	20.00	36	13	50.00	80.00	43.00	15.00	3.45									88.00		10.00													411		27											2011						30	18	24	23	79	137	82	1348	12	53	8	1	0	1720		127		127	77	9	0	86	68.00	115		115	77	9	2	88	77.00	252		252	172	14	5	191	76.00
2018	12	8434		1261	1691	9	6	140	125	5	4	3546	4741	114	116	12	15	2027	2954	2733	2	2731	1019	250	316	1585	58.00											100.00	384	4959	6572	2155	3080									6057	8162	2821	4306	16766	21346									3.00	25.00	47	101	31.00	77.00	43.00	31.00	3.5									84.00		50.00											81	14	2081	25	1192	162										2011			0	122	486	1098	1590	666	1226	612	1579	2225	7877	80	2309	51	720	1313	16766		1244		1244	426	117	120	663	53.00	780	1	779	297	73	93	463	59.00	709	1	708	296	60	103	459	65.00
2018	12	8435																																																																24.00																																																																																									
2018	12	8436		0	132	0	2	1	43	2	26	7	469	8	69	0	2	2	47	157	0	157	96	10	1	107	68.00											99.30	55	8	646	12	144									126	1065	174	1040	810	2405									1.00	5.00	15		55.00	84.00	54.00	31.00	3.44									75.00													2		221	67	485	10										2011				86		118	419	162	896	7	122	112	431	2	38	0	9	89	810		68	0	68	33	7	0	40	59.00	70	0	70	49	3	1	53	76.00	19	0	19	14	0	0	14	74.00
2018	12	8439		94	183	0	0	14	10	0	0	420	1007	138	518	0	0	0	0	258	0	258	125	3	1	129	50.00											100.00	25	528	1200	138	518									528	1200	469	1158	2384	3355									38.00	45.00	15	1	65.00				3							2		76.00													2		279		120											2005								331	640		48	71	1707	0	24	0	0	534	2384																									
2018	12	8440		59	111	1	1	0	0	0	0	206	421	29	96	0	1	1	3	205	0	205	127	19	0	146	71.00											100.00	92	265	533	31	100									283	559	71	263	929	1176									24.00	6.00	18	35					3.2									82.00													16		202		104											2011						18	26	40	163	0	216	207	335	3	72	3	18	70	924		106	0	106	61	11	0	72	68.00	35	0	35	26	1	0	27	77.00	64	0	64	40	7	0	47	73.00
2018	12	8441		136	250	4	12	0	0	0	0	741	1486	141	268	0	0	15	6	444	0	444	271	44	4	319	72.00											94.00	430	877	1736	160	286									912	1840	320	894	3059	3966									22.00	1.00	14	8					3.5									80.00													60		796		248											2011						35	104	160	608	0	377	150	1998	6	55	2	50	400	3038		148	0	148	85	16	2	103	70.00	120	0	120	68	17	1	86	72.00	176	0	176	118	11	1	130	74.00
2018	12	8442		11	0	0	0	0	0	0	0	93	0	0	0	0	0	3	0																			100.00	40	104	0	3	0									104	0	3	0	107	107									28.00	45.00	8	5					3.25									50.00		85.00											3		16																							0	20	0	82	0	5	0	0	0	107																									
2018	12	8444		485	591	0	1	36	23	12	9	1554	1783	189	321	4	6	65	66	1132	2	1130	855	61	11	927	82.00											100.00	88	2079	2403	266	397									2281	2624	1178	2003	5145	8086									6.00	53.00	40	37	35.00	87.00	51.00	21.00	3.61									91.00		14.00											0	0	1222	8	1141	28										2011			0	0	12	202	221	912	1606	92	353	303	3925	2	122	7	106	94	5004		115	0	115	71	5	3	79	68.70	398	1	397	306	22	2	330	83.10	619	1	618	478	34	6	518	83.80
2018	12	8445		318	377	0	0	11	5	0	0	716	943	3	0	0	2	21	18	645	1	644	529	18	3	550	85.40			0								99.00	20	1045	1327	24	18									1056	1347	43	47	2414	2493									1.00	54.00	43	53	34.00	95.00	79.00	46.00	3.6							15		92.00		47.00													574		33	3										2011						11	20	19	29	214	118	78	1853	4	33	0	55	18	2373		101	0	101	78	2	1	81	80.20	170	1	169	144	3	0	147	87.00	374	0	374	307	13	2	322	86.10
2018	12	8446		231	379	0	0	117	131	1	0	582	752	39	30	0	0	2	0	540	0	540	170	39	7	216	40.00											99.00	126	930	1262	42	30									960	1391	1385	2162	2264	5898									6.00	30.00	47	63	61.00	72.00	32.00	12.00	3.5							3		72.00	55.00												7	20	436	7	1454											2011						30	129	1343	2132	272	425	322	983	6	38	0	56	162	2264																									
2018	12	8447		8	6	0	0	7	4	2	0	39	30	6	3	0	0	4	4	27	0	27	5	4	0	9	33.00											100.00	13	54	40	12	7									54	40	12	7	113	113										34.00	9	2	36.00	40.00	40.00	0.00	2.52									55.00														5	43													2010										2		39	61				3		105																									
2018	12	8448		45	61	0	0	6	10	0	0	126	187	5	5	0	0	0	3	251	3	248			175	175	71.00											100.00	85	177	258	5	8									525	765	9	10	448	1309									6.00	46.00	25	9	64.00	98.00	80.00	37.00	3.65							7		85.00		100.00													31													2011				218		348	507	4	2	20	7	43	276	2	86	1	9	4	448		67	1	66			45	45	68.00	108	2	106			75	75	71.00	76	0	76			55	55	72.00
2018	12	8452		1100	1284	528	582	225	284	267	433	1772	2170	2864	5276	110	144	684	1112									2510	1	2509	9	5	342	305		139	475		1209	3207	3882	4343	7403									3207	3882	4343	7403	18835	18835									37.80	1.80	28	109														60.71													303	1945														2014										232	529	5660	8695	50	583	24	758	254	16785																									
2018	12	8455		611	1021	1	0	155	124	73	82	1867	2826	167	282	86	35	30	51	1752	5	1747	1192	138	21	1351	77.00											97.67	318	2719	4006	271	415									4384	6439	459	816	7411	12098									10.00	59.00	50	75	34.00	94.00	76.00	50.00	3.9					11				90.20		30.57											55	1	1723	9	932	32										2011			0	334	282	1665	2433	188	401	535	410	412	5023	14	747	3	207	60	7411		354	1	353	206	34	7	247	70.00	579	4	575	419	35	5	459	80.00	819	0	819	567	69	9	645	79.00
2018	12	8456		0	0	0	0	0	0	0	0	9	92	2	10	0	0	0	0																				52	9	92	2	10									9	92	2	10	113	113									51.38		5																																																																																							
2018	12	8457		117	158	2	1	30	25	5	4	373	363	71	54	48	5	32	22	230	0	230	107	23	6	136	59.10											98.90	140	568	551	110	81									600	590	171	204	1310	1565									26.00	28.00	34	6	65.00	76.00	52.00	24.00	3.36									76.00													30		319	3	123	15										2011						32	39	61	123	79	184	80	625	16	120	61	88	57	1310		87	0	87	34	6	4	44	50.60	75	0	75	40	7	1	48	64.00	68	0	68	33	10	1	44	64.70
2018	12	8458		49	95	1	0	0	0	0	0	253	244	85	18	0	0	1	2	102	0	102	34	8	3	45	44.10											100.00	108	302	339	87	20									596	502	156	56	748	1310									18.00	50.00	40	2	78.00	36.00	8.00	1.00	3.24									66.00													0	0	186	0	155	0										2011			0	39	0	294	163	69	36	7	108	87	412	6	14	4	5	102	745		50	0	50	11	5	0	16	32.00	36	0	36	15	3	2	20	55.60	16	0	16	8	0	1	9	56.30
2018	12	8461		14	111	1	9	10	25	6	46	17	219	29	240	0	1	1	27	70	0	70	40	0	0	40	57.00											97.00	90	41	356	37	322													756	952									54.00	28.00							3.25									66.00															137	73	53											2011						12	169	1	14	6	17	28	583	4	9	2	15	63	727		34		34	15			15	44.00	15		15	8			8	53.00	21		21	17			17	81.00
2018	12	8462		0	427	0	0	0	36	0	0	0	1103	0	10	0	3	20	26	333	0	333	237	17	2	256	77.00											99.00	31	0	1569	20	36									4	1615	26	56	1625	1701									1.00	73.00	43	10	43.00	89.00	54.00	18.00	3.7					0	2	3	5	86.00		33.00											0	0	359	0	0	0										2010			0	0	0	4	46	6	20	26	179	33	1224	2	33	1	50	77	1625																									
2018	12	8464		142	158	0	0	15	7	1	0	388	406	147	207	8	5	9	10	373	0	373	202	13	1	216	58.00											98.67	122	553	576	157	217									1361	2432	672	1289	1503	5754									1.00	45.00	31	15					3.38									77.00		11.00											2	0	482	65	1128	79										2011			0	10	15	808	1856	515	1072	45	117	123	968	8	38	1	10	161	1471		118	0	118	59	5	0	64	54.00	125	0	125	64	1	0	65	52.00	130	0	130	79	7	1	87	67.00
2018	12	8466		262	384	3	0	9	13	1	0	790	1148	57	95	3	5	2	5	611	0	611	396	49	21	466	76.27											91.80	160	1064	1550	63	100									1300	1913	201	499	2777	3913									3.40	12.40	43	30	0.00	0.00	0.00	0.00	3.6									86.40													165		685	0	416											2011					1	236	363	138	399	59	553	89	968	9	232	23	129	69	2131		179	0	179	112	11	12	135	75.42	360	0	360	245	30	8	283	78.61	72	0	72	39	8	1	48	66.67
2018	12	8467		135	206	1	0	39	45	0	3	461	622	18	14	1	7	10	8	446	0	446	310	33	6	349	78.00										0	92.10	87	636	880	29	25									644	900	29	25	1570	1598									4.00	7.00	26	11					3.33									87.10		23.00											0	0	414	0	30	0										2011			0	0	0	8	20	0	0	17	121	141	1107	4	63	1	81	35	1570		85	0	85	56	2	0	58	68.00	82	0	82	62	5	0	67	82.00	279	0	279	192	26	6	224	80.00
2018	12	8473																																																																																																																																																									
2018	12	8474		258	385	0	0	81	69	7	3	665	762	40	38	4	4	4	7	637	0	637	299	84	17	400	62.70											98.00	117	1008	1220	51	48									1423	1655	277	294	2327	3649									7.65	8.00	26	32	72.00	85.00	59.00	32.00	3.57									73.20															502	5	213											2011				194	4	415	435	226	246	200	1559	76	336	7	51	1	24	56	2310	X	373	0	373	150	49	13	212	56.80	113	0	113	57	13	1	71	62.80	151	0	151	92	22	3	117	77.48
2018	12	8477		191	217	1	0	13	9	0	0	572	744	8	4	10	10	2	11	542	0	542	383	38	4	425	78.40												37	786	980	11	15									803	1004	53	217	1792	2077									1.00	85.00	36	24	56.00	76.00	48.00	25.00										83.00		12.00													467	1	64	3										2011						17	24	42	202	68	93	37	1465	2	25	1	28	40	1759		95		95	63	4	0	67	70.50	173		173	128	6	1	135	78.00	274		274	192	28	3	223	81.40
2018	12	8478		225	301	0	0	22	12	0	1	625	835	8	12	0	1	10	15	577	3	574	397	20	4	421	73.00											99.00	32	872	1149	18	28									892	1173	39	61	2067	2165									1.00	22.00	28	26	62.00	85.00	51.00	20.00	3.53									83.00		13.00													443		23											2011						20	24	21	33	59	83	28	1779	22	31	1	28	10	2041		181	0	181	126	5	1	132	73.00	205	1	204	145	10	0	155	76.00	191	2	189	126	5	3	134	71.00
2018	12	8479		304	482	0	0	10	8	0	0	946	1244	6	4	4	5	16	6	739	0	739	625	26	1	652	88.20											91.00	25	1264	1739	22	10									1264	1739	22	10	3035	3035									0.00	53.00	49	79	42.00	94.00	76.00	45.00	3.64					8				92.10		12.00													640													2011										298	180	77	2149	1	213	2	92	23	3035		94	0	94	81	3	0	84	89.40	187	0	187	148	10	0	158	84.50	458		458	396	13	1	410	89.50
2018	12	8482		79	93	4	9	29	28	0	0	286	359	62	111	5	6	8	9	156	0	156	78			78	50.00											97.50	54	399	486	74	129									487	541	98	143	1088	1269									5.50	39.00	34	11	0.00	0.00	0.00	0.00	3.22									79.00													5	14	181	18	61											2007						88	55	24	14	28	43	37	867	7	71	0	3	32	1088																									
2018	12	8487		395	312	219	288	138	167	96	194	673	741	1100	1133	13	15	188	256																				791	1219	1235	1603	1871									1219	1235	1603	1871	5928	5928									54.00	8.00																																																																																								
2018	12	8488																																																																																																																																																									
2018	12	8489		679	637	686	825	0	0	0	0	2764	3426	6026	10540	367	593	1313	1979	2322	41	2281	648	0	0	648	28.00												0	3810	4656	8025	13344									3810	4656	8025	13344	29835	29835																																																						2010										196	3424	3651	16034	83	908	62	724	501	25583																									
2018	12	8491		256	395	0	0	106	177	2	25	515	927	37	107	3	8	22	57	412	0	412	158	59	6	223	54.10											99.50	121	880	1507	61	189													2637	3524									12.90	9.30			48.50	75.90	42.70	16.80	3.29									81.80														4	556		309											2011				13		93	144	199	451	54	1134	564	393	9	181	17	50	145	2547		229		229	73	42	5	120	52.40	65		65	26	7	1	34	52.30	118		118	59	10	0	69	58.50
2018	12	8493		153	169	363	337	55	51	189	277	343	437	2338	3311	162	231	1591	2043																				572	713	888	4481	5968									713	888	4481	5968	12050	12050									35.00	1.00																													707	998																								28	6816	1119	3138	48	254	13	430	204	12050																									
2018	12	8496		130	116	0	0	0	0	0	0	374	439	40	15	1	31	276	356	302	0	302	134	25	5	164	54.00											93.90	97	505	586	316	371									521	625	345	424	1778	1915									6.00	21.00	18	16	24.00	67.00	23.00	7.00	3									73.60	0.00												0	1	291	0	56	1										2011			0	0	0	16	39	29	53	51	256	131	571	0	26	1	7	71	1114		102	0	102	30	14	1	45	44.00	89	0	89	39	3	1	43	48.00	111	0	111	65	8	3	76	68.00
2018	12	8498		169	386	3	5	18	26	7	2	279	778	14	21	17	40	7	24	575	0	575	267	71	20	358	62.00											88.30	108	483	1230	31	52									519	1379	31	52	1796	1981									10.00	20.00	10	38					3.4									70.00		25.40											8		474													2011						36	149	0	0	138								1570	1708																									
2018	12	8499		267	189	0	0	0	0	0	0	612	534	6	7	7	7	20	17	411	2	409	254	21	8	283	69.00											100.00	38	886	730	26	24									952	791	50	66	1666	1859									1.00	22.00	35	6	64.00	72.00	38.00	13.00	3.46									83.00													15		396		81											2011				7		66	61	24	42	5	59	95	1349	5	24	2	27	49	1615		124	2	122	64	9	1	74	61.00	147	0	147	97	6	6	109	74.00	140	0	140	93	6	1	100	71.00
2018	12	8503		198	384	0	1	81	112	14	29	521	1229	119	275	1	11	10	8	410	0	410	133	63	18	214	52.00											100.00	391	801	1736	143	313									895	1917	463	1434	2993	4709									19.00	5.00			75.00	84.00	50.00	22.00	3.4									72.00													1		724		719											2005						94	181	320	1121	9	503	516	1582	14	67	0	62	210	2963																									
2018	12	8504		0	184	1	1	3	33	4	36	17	525	15	103	0	6	1	9	141	0	141	73	8	4	85	60.00											100.00	73	20	748	21	149									20	751	33	283	938	1087									29.00	26.00	31	8	65.00	98.00	73.00	37.00	3.8									75.00													9		206		30											2009						0	3	12	134	5	111	205	503	2	31	0	31	34	922																									
2018	12	8505		80	130			34	89			126	172							99	0	99	26	11	2	39	39.39													240	391											352	498			631	850									40.00	59.00	13	13														43.00													19	17	40		170	42										2006						112	107			32	33	144	266	4	3	1	3	145	631																									
2018	12	8507		83	98	72	59					168	253	125	249													235	0	235	0	0	53	45	48				0	251	351	197	308									251	351	197	308	1107	1107									29.00	20.00																													54	181														2011										0	53	196	574	7	20	5	49	203	1107																									
2018	12	8508		391	683	7	6					1876	2802	492	877	47	35	200	248	1064	0	1064	234	181	70	485	46.00											99.00	782	2314	3520	699	1131									2396	3798	1041	2066	7664	9301									23.00	3.00		57					3.13									78.00															1500	26	458	41										2007						82	278	342	935	318	800	620	5290	22	245	8	160	201	7664																									
2018	12	8509		29	46	12	21	0	0	0	0	185	325	198	272	0	0	0	0																					214	371	210	293									214	371	210	293	1088	1088									48.00		3	0	100.00	50.00																																																																																				
2018	12	8510		8	12	0	0	0	0	0	0	14	25	0	0	0	0	0	0									52	0	52	49							0.00		22	37	0	0									22	37	0	0	59	59									88.00	67.00	14		0.00													98.00														46														2014											12	4	34		3	1	5		59																									
2018	12	8511		556	770	1	1	279	237	8	3	2321	3019	176	181	2	7	87	134	1248	0	1248	604	238	32	874	70.00											100.00	831	3158	4033	272	319									3274	4437	350	653	7782	8714									7.40	13.10	29	33	29.70	84.00	50.00	16.00	3.62									83.00															2026	5	308											2011				1		116	404	78	334	98	304	1040	5335	56	267	15	207	230	7552		229	0	229	83	51	6	140	61.10	360	0	360	174	74	13	261	72.50	659	0	659	347	113	13	473	71.80
2018	12	8512		277	580	0	0	92	91	1	1	731	1492	39	60	3	0	1	5	684	2	682	444	69	4	517	76.00											99.00	127	1103	2163	41	66									1824	3366	94	225	3373	5509									4.00	67.00	38	26	41.00	86.00	58.00	28.00	3.71					4	47		376	87.10		42.00											18		876		372	22										2011				313	35	721	1203	53	159	57	105	233	2842	6	33	1	75	21	3373		92	1	91	54	11	0	65	71.00	159	0	159	99	12	2	113	71.00	433	1	432	291	46	2	339	78.00
2018	12	8513		1034	1746	32	61	0	0	0	0	4555	7473	1402	2113	0	0	0	0	2005	0	2005	588	365	75	1028	51.00												2630	5589	9219	1434	2174													18416	20938									18.00	1.00			58.00	78.00	46.00	19.00										76.79															3747	31	895											2011					56	194	417	560	1351	199	4229	3325	9311	102	312	28	562	348	18416		839		839	194	144	36	374	45.00	319		319	86	62	16	164	51.00	847		847	308	159	23	490	58.00
2018	12	8514		52	140	69	186	0	0	0	0	132	355	174	471	0	0	0	0																				22	184	495	243	657									184	495	243	657	1579	1579									52.00	1.00	4	0																																																																																						
2018	12	8516		0	0	0	0	32	121	8	63	94	312	12	179	2	3	16	77																				224	128	436	36	319									389	1040	117	595	919	2141									74.00	0.20	3	0																													363		253	7														93		261	604	81	276	0	178	49	271	1	192	12	50	68	821																									
2018	12	8518		817	981	927	1328	0	0	0	0	2817	3760	4168	7002	0	0	0	0																				1808	3634	4741	5095	8330									3634	4741	5095	8330	21800	21800									36.00	2.50		112																																																																																						
2018	12	8520																																																						1540	1540									55.00		2		0.00																																																																																					
2018	12	8521																																																						4571	4571																																							142	512																																																										
2018	12	8522																																	1323		501		9248																	16930	16930													0.00														61.00												346	627																									7980	2130	3976	49	1497	85		1213	16930																									
2018	12	8524																																						12193	13271															25464	25464									38.00				0.00																										1064	337																									7177	1585	8489	101	3754	174		2057	23337																									
